hypothesis_id,family,family_size,dataset,beta,comparison,endpoint,null,alternative,test,multiplicity,status,threshold_analysis,mean_delta,ci_low,ci_high,one_sided_lower_95,one_sided_upper_95,raw_p,margin,paired_dz,wins,losses,ties,holm_adjusted_p,decision
SAME_BUDGET_F1__CICIDS2017_COVERAGE_R1__b0.8__vs_Utility-Only,SAME_BUDGET_F1,36,CICIDS2017_COVERAGE_R1,0.8,CB-Score minus Utility-Only,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-0.04099694434436088,-0.12273095903296127,0.003085135336934595,-0.11944070897482885,0.002295441943892592,0.7587890625,0.0,-0.32484554669708293,6,4,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIDS2017_COVERAGE_R1__b0.8__vs_Utility-Cost-Ratio,SAME_BUDGET_F1,36,CICIDS2017_COVERAGE_R1,0.8,CB-Score minus Utility-Cost-Ratio,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-0.04100788288835371,-0.12278366898018482,0.0030602103735090933,-0.11949352757733347,0.0022592660170802793,0.7607421875,0.0,-0.3249424166184002,6,4,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIDS2017_COVERAGE_R1__b0.8__vs_Oort-Style-Adapted,SAME_BUDGET_F1,36,CICIDS2017_COVERAGE_R1,0.8,CB-Score minus Oort-Style-Adapted,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-0.0003688183812579094,-0.0063089428356331795,0.005420831698178313,-0.004739163530585196,0.0039392712330479146,0.634765625,0.0,-0.03919484644032235,6,4,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIDS2017_COVERAGE_R1__b1.0__vs_Utility-Only,SAME_BUDGET_F1,36,CICIDS2017_COVERAGE_R1,1.0,CB-Score minus Utility-Only,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-0.0024380320205563406,-0.007029558327215139,0.0007458049975779661,-0.006266891022683452,0.00044214162987764733,0.814453125,0.0,-0.34850801900685086,4,6,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIDS2017_COVERAGE_R1__b1.0__vs_Utility-Cost-Ratio,SAME_BUDGET_F1,36,CICIDS2017_COVERAGE_R1,1.0,CB-Score minus Utility-Cost-Ratio,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-0.0024380320205563406,-0.007017389742425742,0.0007294054176859356,-0.006295829227737269,0.0004142390735637863,0.814453125,0.0,-0.34850801900685086,4,6,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIDS2017_COVERAGE_R1__b1.0__vs_Oort-Style-Adapted,SAME_BUDGET_F1,36,CICIDS2017_COVERAGE_R1,1.0,CB-Score minus Oort-Style-Adapted,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-0.0024380320205563406,-0.00701455568580212,0.000730555592811811,-0.006288257810975445,0.0004240392867073647,0.814453125,0.0,-0.34850801900685086,4,6,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIoT2023_R1__b0.1__vs_Utility-Only,SAME_BUDGET_F1,36,CICIoT2023_R1,0.1,CB-Score minus Utility-Only,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,0.005856557682839436,-0.014496821766542375,0.03137947645059492,-0.01202943597339961,0.026779999920363368,0.3671875,0.0,0.1467105799998217,4,5,1,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIoT2023_R1__b0.1__vs_Utility-Cost-Ratio,SAME_BUDGET_F1,36,CICIoT2023_R1,0.1,CB-Score minus Utility-Cost-Ratio,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,0.00967017340070675,-0.011516601503146184,0.035310502438975475,-0.008770977784888712,0.030623627111727423,0.263671875,0.0,0.2405633165528926,5,4,1,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIoT2023_R1__b0.1__vs_Oort-Style-Adapted,SAME_BUDGET_F1,36,CICIoT2023_R1,0.1,CB-Score minus Oort-Style-Adapted,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,0.017270885405257987,0.000428783465652945,0.0392200731708573,0.0022787416713569877,0.035292625170893085,0.060546875,0.0,0.5116012864395206,5,4,1,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIoT2023_R1__b0.2__vs_Utility-Only,SAME_BUDGET_F1,36,CICIoT2023_R1,0.2,CB-Score minus Utility-Only,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,0.031099008441910013,0.01827118719720025,0.043771251090571714,0.020302166690283178,0.04191557828165473,0.001953125,0.0,1.4254622139695614,9,1,0,0.0703125,INCONCLUSIVE
SAME_BUDGET_F1__CICIoT2023_R1__b0.2__vs_Utility-Cost-Ratio,SAME_BUDGET_F1,36,CICIoT2023_R1,0.2,CB-Score minus Utility-Cost-Ratio,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,0.027243503090406674,0.013991464189132866,0.04104335826569184,0.015942247697659152,0.03899613662064245,0.001953125,0.0,1.1747565774752295,9,1,0,0.0703125,INCONCLUSIVE
SAME_BUDGET_F1__CICIoT2023_R1__b0.2__vs_Oort-Style-Adapted,SAME_BUDGET_F1,36,CICIoT2023_R1,0.2,CB-Score minus Oort-Style-Adapted,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,0.011732095553013655,0.003128938703362553,0.021400780480470928,0.0042998252488813836,0.01978172212348307,0.0185546875,0.0,0.7522084544359445,7,3,0,0.630859375,INCONCLUSIVE
SAME_BUDGET_F1__CICIoT2023_R1__b0.4__vs_Utility-Only,SAME_BUDGET_F1,36,CICIoT2023_R1,0.4,CB-Score minus Utility-Only,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-0.002910873784732393,-0.0073374613288616055,0.00015596237065524775,-0.006545105554746461,-0.0001240801275212755,0.9140625,0.0,-0.44177965412957626,4,6,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIoT2023_R1__b0.4__vs_Utility-Cost-Ratio,SAME_BUDGET_F1,36,CICIoT2023_R1,0.4,CB-Score minus Utility-Cost-Ratio,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-0.002910873784732393,-0.007269200566562313,0.00016917529948817976,-0.006518020222115328,-0.00010156487670692771,0.9140625,0.0,-0.44177965412957626,4,6,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIoT2023_R1__b0.4__vs_Oort-Style-Adapted,SAME_BUDGET_F1,36,CICIoT2023_R1,0.4,CB-Score minus Oort-Style-Adapted,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,0.002231052622956342,-0.0016829737516872824,0.007408561834261817,-0.0012650289276896094,0.006488219155734176,0.2451171875,0.0,0.2818847162948598,6,4,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIoT2023_R1__b0.6__vs_Utility-Only,SAME_BUDGET_F1,36,CICIoT2023_R1,0.6,CB-Score minus Utility-Only,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,0.005433603700866085,-0.002493444594717448,0.015650932534667497,-0.0015801974418605713,0.01390668427540154,0.1865234375,0.0,0.3456425358395035,4,6,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIoT2023_R1__b0.6__vs_Utility-Cost-Ratio,SAME_BUDGET_F1,36,CICIoT2023_R1,0.6,CB-Score minus Utility-Cost-Ratio,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,0.0050721962063363215,-0.0027287032646501263,0.015190572112503577,-0.0018726553562149566,0.013377101205828286,0.216796875,0.0,0.324114868292164,4,6,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIoT2023_R1__b0.6__vs_Oort-Style-Adapted,SAME_BUDGET_F1,36,CICIoT2023_R1,0.6,CB-Score minus Oort-Style-Adapted,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,0.003715291333994797,-0.003390187242308206,0.013060930028911106,-0.0025913751833998616,0.01137535088562243,0.2578125,0.0,0.2623786050151011,4,6,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIoT2023_R1__b0.8__vs_Utility-Only,SAME_BUDGET_F1,36,CICIoT2023_R1,0.8,CB-Score minus Utility-Only,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,0.003901361803419279,-0.002066733065810174,0.010291586703941289,-0.0012562947949809721,0.009285056152534867,0.14453125,0.0,0.3687555017136163,6,4,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIoT2023_R1__b0.8__vs_Utility-Cost-Ratio,SAME_BUDGET_F1,36,CICIoT2023_R1,0.8,CB-Score minus Utility-Cost-Ratio,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,0.003901361803419279,-0.002051371642406311,0.01029831987696529,-0.0011867172463303636,0.009311474295064038,0.14453125,0.0,0.3687555017136163,6,4,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIoT2023_R1__b0.8__vs_Oort-Style-Adapted,SAME_BUDGET_F1,36,CICIoT2023_R1,0.8,CB-Score minus Oort-Style-Adapted,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,0.005165232755257853,-6.682898133172296e-05,0.011047607788351798,0.0006383077784922148,0.010150127275914212,0.06640625,0.0,0.5391467940090248,7,3,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIoT2023_R1__b1.0__vs_Utility-Only,SAME_BUDGET_F1,36,CICIoT2023_R1,1.0,CB-Score minus Utility-Only,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,0.009292369572458358,0.0003617498588452029,0.01971080378183906,0.0015599028447742986,0.01782745757940163,0.05859375,0.0,0.5615220259455411,7,3,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIoT2023_R1__b1.0__vs_Utility-Cost-Ratio,SAME_BUDGET_F1,36,CICIoT2023_R1,1.0,CB-Score minus Utility-Cost-Ratio,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,0.009292369572458358,0.00047993379636328563,0.01957492063733444,0.0016999701235812514,0.01781699417427733,0.05859375,0.0,0.5615220259455411,7,3,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIoT2023_R1__b1.0__vs_Oort-Style-Adapted,SAME_BUDGET_F1,36,CICIoT2023_R1,1.0,CB-Score minus Oort-Style-Adapted,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,0.009292369572458358,0.0004012330069579497,0.01971072573405635,0.0015738333722357222,0.017876450914339963,0.05859375,0.0,0.5615220259455411,7,3,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIDS2017_COVERAGE_R1__b0.1__vs_Utility-Only,SAME_BUDGET_PRAUC,36,CICIDS2017_COVERAGE_R1,0.1,CB-Score minus Utility-Only,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,0.021924215455558164,-0.022948729599478936,0.08418972040802207,-0.018076106690857914,0.07422159470919429,0.33203125,0.0,0.23281603194799083,5,5,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIDS2017_COVERAGE_R1__b0.1__vs_Utility-Cost-Ratio,SAME_BUDGET_PRAUC,36,CICIDS2017_COVERAGE_R1,0.1,CB-Score minus Utility-Cost-Ratio,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,0.021924215455558164,-0.023001169659936482,0.08462515760308707,-0.01835277326999846,0.07346925183952792,0.33203125,0.0,0.23281603194799083,5,5,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIDS2017_COVERAGE_R1__b0.1__vs_Oort-Style-Adapted,SAME_BUDGET_PRAUC,36,CICIDS2017_COVERAGE_R1,0.1,CB-Score minus Oort-Style-Adapted,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,0.025640230773471617,-0.01578965615201591,0.08699546326496803,-0.012168103644844252,0.07714041308561231,0.2734375,0.0,0.2822624660701137,3,7,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIDS2017_COVERAGE_R1__b0.2__vs_Utility-Only,SAME_BUDGET_PRAUC,36,CICIDS2017_COVERAGE_R1,0.2,CB-Score minus Utility-Only,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-0.0863032200335183,-0.1771210676377667,-0.003178385565281198,-0.16188371082786338,-0.020782407113608833,0.927734375,0.0,-0.5904274676230492,4,6,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIDS2017_COVERAGE_R1__b0.2__vs_Utility-Cost-Ratio,SAME_BUDGET_PRAUC,36,CICIDS2017_COVERAGE_R1,0.2,CB-Score minus Utility-Cost-Ratio,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-0.0662781209260396,-0.1566318084277194,0.0022134316866604387,-0.14066571363941618,-0.0015495860622999403,0.8994140625,0.0,-0.475861806005807,4,6,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIDS2017_COVERAGE_R1__b0.2__vs_Oort-Style-Adapted,SAME_BUDGET_PRAUC,36,CICIDS2017_COVERAGE_R1,0.2,CB-Score minus Oort-Style-Adapted,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-0.07466249219182029,-0.13657877454875159,-0.01572102933340057,-0.12658388906526838,-0.026852967567216734,0.9482421875,0.0,-0.7273801367668851,4,6,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIDS2017_COVERAGE_R1__b0.4__vs_Utility-Only,SAME_BUDGET_PRAUC,36,CICIDS2017_COVERAGE_R1,0.4,CB-Score minus Utility-Only,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-0.010430556733895674,-0.026552168436489474,0.0026571771413672284,-0.02360650094770414,0.0011732376730459303,0.8544921875,0.0,-0.4133146922939544,3,7,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIDS2017_COVERAGE_R1__b0.4__vs_Utility-Cost-Ratio,SAME_BUDGET_PRAUC,36,CICIDS2017_COVERAGE_R1,0.4,CB-Score minus Utility-Cost-Ratio,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-0.021723995411501093,-0.04776485916143948,-0.0007262711238539722,-0.04308382513537862,-0.0033311707739360876,0.9345703125,0.0,-0.539625771767801,2,8,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIDS2017_COVERAGE_R1__b0.4__vs_Oort-Style-Adapted,SAME_BUDGET_PRAUC,36,CICIDS2017_COVERAGE_R1,0.4,CB-Score minus Oort-Style-Adapted,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,0.001589384475116365,-0.0036667875225447366,0.007214255749150475,-0.0028885538568126216,0.006308322099233088,0.2998046875,0.0,0.17192158233888702,5,5,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIDS2017_COVERAGE_R1__b0.6__vs_Utility-Only,SAME_BUDGET_PRAUC,36,CICIDS2017_COVERAGE_R1,0.6,CB-Score minus Utility-Only,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-0.01539704408598119,-0.027819618848473553,-0.004220968934216981,-0.02592003658313605,-0.0058331038256238515,0.9775390625,0.0,-0.7582710620414665,3,7,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIDS2017_COVERAGE_R1__b0.6__vs_Utility-Cost-Ratio,SAME_BUDGET_PRAUC,36,CICIDS2017_COVERAGE_R1,0.6,CB-Score minus Utility-Cost-Ratio,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-0.015146794072242639,-0.027471267078398535,-0.0037287729623268883,-0.02545336767774104,-0.005314053153512927,0.9775390625,0.0,-0.7431310758927154,3,7,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIDS2017_COVERAGE_R1__b0.6__vs_Oort-Style-Adapted,SAME_BUDGET_PRAUC,36,CICIDS2017_COVERAGE_R1,0.6,CB-Score minus Oort-Style-Adapted,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-0.013134626574674065,-0.029322520861495394,0.0012985063773715082,-0.026610081481048244,-0.0006364097211311381,0.9287109375,0.0,-0.5012063108572322,3,7,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIDS2017_COVERAGE_R1__b0.8__vs_Utility-Only,SAME_BUDGET_PRAUC,36,CICIDS2017_COVERAGE_R1,0.8,CB-Score minus Utility-Only,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-0.01399134970130846,-0.043457352136946466,0.005513925924995154,-0.03917546103446342,0.0038701766723760024,0.7890625,0.0,-0.3166722186674908,3,7,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIDS2017_COVERAGE_R1__b0.8__vs_Utility-Cost-Ratio,SAME_BUDGET_PRAUC,36,CICIDS2017_COVERAGE_R1,0.8,CB-Score minus Utility-Cost-Ratio,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-0.013816711127887803,-0.04330432253246106,0.005746423570373515,-0.03924202903523192,0.0040325767117781785,0.7802734375,0.0,-0.31228862045979255,4,6,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIDS2017_COVERAGE_R1__b0.8__vs_Oort-Style-Adapted,SAME_BUDGET_PRAUC,36,CICIDS2017_COVERAGE_R1,0.8,CB-Score minus Oort-Style-Adapted,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-0.006102414744499451,-0.025065360268356783,0.008005270106777146,-0.02154248928989353,0.006332105048080223,0.654296875,0.0,-0.2117427518630205,4,6,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIDS2017_COVERAGE_R1__b1.0__vs_Utility-Only,SAME_BUDGET_PRAUC,36,CICIDS2017_COVERAGE_R1,1.0,CB-Score minus Utility-Only,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-0.008738834683006336,-0.03524448867997071,0.010055795141657225,-0.031097597248989948,0.007758269169153874,0.693359375,0.0,-0.21972613926602066,4,6,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIDS2017_COVERAGE_R1__b1.0__vs_Utility-Cost-Ratio,SAME_BUDGET_PRAUC,36,CICIDS2017_COVERAGE_R1,1.0,CB-Score minus Utility-Cost-Ratio,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-0.008738834683006336,-0.03529700309631839,0.010207039853947681,-0.031015521949856174,0.007928788368081585,0.693359375,0.0,-0.21972613926602066,4,6,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIDS2017_COVERAGE_R1__b1.0__vs_Oort-Style-Adapted,SAME_BUDGET_PRAUC,36,CICIDS2017_COVERAGE_R1,1.0,CB-Score minus Oort-Style-Adapted,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-0.008738834683006336,-0.035476339684567426,0.010021563804549686,-0.031429537690005505,0.007857220015385816,0.693359375,0.0,-0.21972613926602066,4,6,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIoT2023_R1__b0.1__vs_Utility-Only,SAME_BUDGET_PRAUC,36,CICIoT2023_R1,0.1,CB-Score minus Utility-Only,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-0.0007529343323209314,-0.0018249209607145436,0.0003177660963544496,-0.0016585159151536566,0.00015051856190415882,0.892578125,0.0,-0.40755555355382944,4,5,1,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIoT2023_R1__b0.1__vs_Utility-Cost-Ratio,SAME_BUDGET_PRAUC,36,CICIoT2023_R1,0.1,CB-Score minus Utility-Cost-Ratio,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-0.0007834890773913417,-0.0018640897601800766,0.00028347482147838627,-0.0016848398155060685,0.00012419809159645024,0.892578125,0.0,-0.43159619194922144,4,5,1,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIoT2023_R1__b0.1__vs_Oort-Style-Adapted,SAME_BUDGET_PRAUC,36,CICIoT2023_R1,0.1,CB-Score minus Oort-Style-Adapted,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,0.015616562713956783,-0.0014119128479694524,0.04804604804986547,-0.001103473573361831,0.047376050273045596,0.337890625,0.0,0.3082962734134942,6,3,1,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIoT2023_R1__b0.2__vs_Utility-Only,SAME_BUDGET_PRAUC,36,CICIoT2023_R1,0.2,CB-Score minus Utility-Only,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,0.0014515866388603027,0.0003617671903032685,0.002513279183353728,0.0005336105529380425,0.0023460869298828476,0.01953125,0.0,0.7899338195539388,8,2,0,0.6640625,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIoT2023_R1__b0.2__vs_Utility-Cost-Ratio,SAME_BUDGET_PRAUC,36,CICIoT2023_R1,0.2,CB-Score minus Utility-Cost-Ratio,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,0.0014553607728741036,0.00048161195168917203,0.0024286320276370914,0.0006301525427988181,0.0022799763462837963,0.013671875,0.0,0.8658230213942,8,2,0,0.4921875,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIoT2023_R1__b0.2__vs_Oort-Style-Adapted,SAME_BUDGET_PRAUC,36,CICIoT2023_R1,0.2,CB-Score minus Oort-Style-Adapted,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,0.000844021113765725,0.0002651630194392804,0.00146342675964274,0.0003506221977926527,0.0013577565798844394,0.0166015625,0.0,0.8329241071692414,7,3,0,0.5810546875,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIoT2023_R1__b0.4__vs_Utility-Only,SAME_BUDGET_PRAUC,36,CICIoT2023_R1,0.4,CB-Score minus Utility-Only,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,7.071540457264103e-05,-0.0001302437303739279,0.00026905110156435694,-9.94216749746446e-05,0.00023667485214226452,0.259765625,0.0,0.20999250579332795,6,4,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIoT2023_R1__b0.4__vs_Utility-Cost-Ratio,SAME_BUDGET_PRAUC,36,CICIoT2023_R1,0.4,CB-Score minus Utility-Cost-Ratio,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,7.071540457264103e-05,-0.0001333626433115187,0.0002655638667814482,-9.890888229937277e-05,0.0002352694527243126,0.259765625,0.0,0.20999250579332795,6,4,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIoT2023_R1__b0.4__vs_Oort-Style-Adapted,SAME_BUDGET_PRAUC,36,CICIoT2023_R1,0.4,CB-Score minus Oort-Style-Adapted,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,0.00018317206172512311,-0.0006728480490556854,0.0012167079233970201,-0.0005105866707911133,0.0009736503409941699,0.341796875,0.0,0.11830246169059705,6,4,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIoT2023_R1__b0.6__vs_Utility-Only,SAME_BUDGET_PRAUC,36,CICIoT2023_R1,0.6,CB-Score minus Utility-Only,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-5.683780838333652e-05,-0.0008600210220513531,0.0006795757304137264,-0.0007216012147313211,0.000566671477123526,0.56640625,0.0,-0.04343979838607956,5,5,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIoT2023_R1__b0.6__vs_Utility-Cost-Ratio,SAME_BUDGET_PRAUC,36,CICIoT2023_R1,0.6,CB-Score minus Utility-Cost-Ratio,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-9.644176148015937e-05,-0.0008698214686737579,0.000641193827002205,-0.0007339700076013539,0.0005196702847403272,0.6083984375,0.0,-0.07428525511505682,5,5,0,1.0,INCONCLUSIVE
